,event_id,division,round,team1,team2,score1,score2,match_link
26,6250,Semi-Pro X-Ball™,Prelims,Wolfpack,NRG Elite,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=25
27,6250,Semi-Pro X-Ball™,Prelims,NRG Elite,CA Elite ,4,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=140
28,6250,Semi-Pro X-Ball™,Prelims,Royal City Seadogs,CARIBBEAN ALLSTARZ,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=69
29,6250,Semi-Pro X-Ball™,Prelims,Hurricanes,CARIBBEAN ALLSTARZ,7,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=67
30,6250,Semi-Pro X-Ball™,Prelims,Gulf Coast Hurricanes,CARIBBEAN ALLSTARZ,4,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=181
31,6250,Semi-Pro X-Ball™,Prelims,New Jersey Supreme,Royal City Seadogs,4,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=182
32,6250,Semi-Pro X-Ball™,Prelims,Colorado BLITZ,Indianapolis Mutiny,5,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=46
33,6250,Semi-Pro X-Ball™,Prelims,Seattle Cartel,Baltimore Nasty,5,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=157
34,6250,Semi-Pro X-Ball™,Prelims,Toronto Chargers,Indianapolis Mutiny,5,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=50
35,6250,Semi-Pro X-Ball™,Prelims,Columbus LVL,Baltimore Nasty,3,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=45
36,6250,Semi-Pro X-Ball™,Prelims,Indianapolis Mutiny,Columbus LVL,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=159
37,6250,Semi-Pro X-Ball™,Prelims,Baltimore Nasty,Toronto Chargers,4,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=160
38,6250,Semi-Pro X-Ball™,Prelims,WILD DOGS LATINOAMERICA,CEPP DMG,5,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=60
39,6250,Semi-Pro X-Ball™,Prelims,CEPP DMG,Camp Pendleton Raiders,5,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=56
40,6250,Semi-Pro X-Ball™,Prelims,Carolina Crisis,Preferred mob,6,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=57
41,6250,Semi-Pro X-Ball™,Prelims,TCP Machine,Camp Pendleton Raiders,3,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=171
42,6250,Semi-Pro X-Ball™,Prelims,Preferred mob,TCP Machine,4,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=61
43,6250,Semi-Pro X-Ball™,Ocho-Finals,Toulouse TonTons,Toronto Chargers,7,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=503
44,6250,Semi-Pro X-Ball™,Ocho-Finals,CEPP DMG,Gulf Coast Hurricanes,6,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=502
45,6250,Semi-Pro X-Ball™,Ocho-Finals,Carolina Crisis,Wolfpack,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=501
46,6250,Semi-Pro X-Ball™,Ocho-Finals,Hurricanes,Seattle Cartel,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=500
47,6250,Semi-Pro X-Ball™,Quarter-Finals,Hurricanes,ac DIESEL,3,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=500
48,6250,Semi-Pro X-Ball™,Quarter-Finals,Colorado BLITZ,Carolina Crisis,5,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=501
49,6250,Semi-Pro X-Ball™,Quarter-Finals,CEPP DMG,WILD DOGS LATINOAMERICA,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=502
50,6250,Semi-Pro X-Ball™,Quarter-Finals,Toulouse TonTons,Royal City Seadogs,6,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=503
51,6250,Semi-Pro X-Ball™,Semi-Finals,Colorado BLITZ,CEPP DMG,4,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=501
52,6250,Semi-Pro X-Ball™,Semi-Finals,Toulouse TonTons,Hurricanes,9,5,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=500
53,6250,Division 2 X-Ball™,Prelims,CEP,Raw Material,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=21
54,6250,Division 2 X-Ball™,Prelims,FcK,DC Justice,6,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=22
55,6250,Division 2 X-Ball™,Prelims,Annapolis A-Team,DC Justice,6,5,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=20
56,6250,Division 2 X-Ball™,Prelims,DC Justice,Raw Material,5,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=132
57,6250,Division 2 X-Ball™,Prelims,Royal City Seadogs II,Pittsburgh Fully Activated,5,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=30
58,6250,Division 2 X-Ball™,Prelims,GRIT,Just Us,3,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=31
59,6250,Division 2 X-Ball™,Prelims,STRUGGLE,Regulators,5,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=39
60,6250,Division 2 X-Ball™,Prelims,Regulators,Wisconsin Infamous,6,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=37
61,6250,Division 2 X-Ball™,Prelims,Scumdogs,Wisconsin Infamous,4,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=147
62,6250,Division 2 X-Ball™,Prelims,Wisconsin Infamous,CO Blitz,5,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=35
63,6250,Division 2 X-Ball™,Prelims,Brawl,Texas PhalanX,4,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=78
64,6250,Division 2 X-Ball™,Prelims,Jamo Boys,DC Mavs,6,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=80
65,6250,Division 2 X-Ball™,Prelims,Blastcamp Revolution,New England Wreckage,6,5,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=79
66,6250,Division 2 X-Ball™,Prelims,New England Wreckage,DC Mavs,6,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=194
67,6250,Division 2 X-Ball™,Prelims,DC Mavs,Texas PhalanX,6,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=190
68,6250,Division 2 X-Ball™,Ocho-Finals,GRIT,Just Us,6,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1003
69,6250,Division 2 X-Ball™,Ocho-Finals,FcK,Scumdogs,10,5,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1002
70,6250,Division 2 X-Ball™,Ocho-Finals,Annapolis A-Team,Jamo Boys,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1001
71,6250,Division 2 X-Ball™,Ocho-Finals,Blastcamp Revolution,Regulators,5,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1000
72,6250,Division 2 X-Ball™,Quarter-Finals,Royal City Seadogs II,Blastcamp Revolution,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1000
73,6250,Division 2 X-Ball™,Quarter-Finals,Brawl,Annapolis A-Team,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1001
74,6250,Division 2 X-Ball™,Quarter-Finals,FcK,STRUGGLE,5,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1002
75,6250,Division 2 X-Ball™,Quarter-Finals,GRIT,CEP,6,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1003
76,6250,Division 2 X-Ball™,Semi-Finals,Brawl,FcK,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=1001
77,6250,Division 2 X-Ball™,Semi-Finals,Royal City Seadogs II,GRIT,6,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=1000
78,6250,Division 3 X-Ball™,Prelims,PaintballFIT.com,Boom 3.5,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=40
79,6250,Division 3 X-Ball™,Prelims,TNB,Arsenal PAI,4,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=44
80,6250,Division 3 X-Ball™,Prelims,Arsenal PAI,Miami Devious,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=41
81,6250,Division 3 X-Ball™,Prelims,Boom 3.5,Miami Devious,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=43
82,6250,Division 3 X-Ball™,Prelims,NRG Elite Alpha,Cartel Kidz,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=63
83,6250,Division 3 X-Ball™,Prelims,Faction,Finesse,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=62
84,6250,Division 3 X-Ball™,Prelims,Cartel Kidz,Finesse,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=174
85,6250,Division 3 X-Ball™,Prelims,Dirty Legion,Finesse,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=64
86,6250,Division 3 X-Ball™,Prelims,CWE POWER,Justice II,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=51
87,6250,Division 3 X-Ball™,Prelims,XPX Factory ,R.C. Seadogs,6,5,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=52
88,6250,Division 3 X-Ball™,Prelims,Palm Beach Venom,CWE POWER,3,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=53
89,6250,Division 3 X-Ball™,Prelims,Justice II,R.C. Seadogs,6,5,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=54
90,6250,Division 3 X-Ball™,Prelims,CAP DMG,Grit X,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=74
91,6250,Division 3 X-Ball™,Prelims,Denver Kaos,Shrimp Shack Shooters,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=75
92,6250,Division 3 X-Ball™,Prelims,Grit X,Shrimp Shack Shooters,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=187
93,6250,Division 3 X-Ball™,Prelims,Seattle Ninjas,Philadelphia Savages,6,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=84
94,6250,Division 3 X-Ball™,Prelims,Plumlife Des Moines Detox,Tri-State Titans,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=85
95,6250,Division 3 X-Ball™,Prelims,Blastcamp Revolution 3,Tri-State Titans,4,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=83
96,6250,Division 3 X-Ball™,Prelims,Noobies ,Vicious Bunnys,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=88
97,6250,Division 3 X-Ball™,Prelims,Boss Ballers,Mile High Saints,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=89
98,6250,Division 3 X-Ball™,Prelims,Garden State G.O.A.T.s,Vicious Bunnys,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=90
99,6250,Division 3 X-Ball™,Prelims,Mile High Saints,Vicious Bunnys,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=200
100,6250,Division 3 X-Ball™,Ocho-Finals,Seattle Ninjas,XPX Factory ,6,5,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1503
101,6250,Division 3 X-Ball™,Ocho-Finals,Plumlife Des Moines Detox,TNB,5,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1502
102,6250,Division 3 X-Ball™,Ocho-Finals,CWE POWER,Boss Ballers,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1501
103,6250,Division 3 X-Ball™,Ocho-Finals,Faction,Denver Kaos,5,4,/cgi-bin/showgame.cgi?EID=6250&size=255&round=1&GID=1500
104,6250,Division 3 X-Ball™,Quarter-Finals,Noobies ,Faction,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1503
105,6250,Division 3 X-Ball™,Quarter-Finals,CWE POWER,CAP DMG,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1502
106,6250,Division 3 X-Ball™,Quarter-Finals,Plumlife Des Moines Detox,PaintballFIT.com,3,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1501
107,6250,Division 3 X-Ball™,Quarter-Finals,Seattle Ninjas,NRG Elite Alpha,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=1500
108,6250,Division 3 X-Ball™,Semi-Finals,CWE POWER,Plumlife Des Moines Detox,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=1501
109,6250,Division 3 X-Ball™,Semi-Finals,Seattle Ninjas,Noobies ,2,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=1500
110,6250,Division 4 X-Ball™,Prelims,Sac DMG,Struggle Savages ,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=106
111,6250,Division 4 X-Ball™,Prelims,Ultra,Nasty X (In Progress: 0:1 Remaining),4,3*,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=93
112,6250,Division 4 X-Ball™,Prelims,Carolina Crisis Bronze,Wild Dogs Latinos,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=96
113,6250,Division 4 X-Ball™,Prelims,The Hooligans,Nasty Gold,5,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=104
114,6250,Division 4 X-Ball™,Prelims,Wisconsin Infamous Black,SQUAD,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=94
115,6250,Division 4 X-Ball™,Prelims,Wisconsin Infamous Green,NY XTINCTION,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=218
116,6250,Division 4 X-Ball™,Prelims,New York BRAVE,LOCKOUT,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=109
117,6250,Division 4 X-Ball™,Prelims,Inquisition,LOCKOUT,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=95
118,6250,Division 4 X-Ball™,Prelims,XPX Outlaws,LOCKOUT,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=217
119,6250,Division 4 X-Ball™,Prelims,Altitude Sickness ,NY XTINCTION,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=107
120,6250,Division 4 X-Ball™,Prelims,Nasty X,SK Elite,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=220
121,6250,Division 4 X-Ball™,Prelims,Struggle Savages ,SK Elite,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=103
122,6250,Division 4 X-Ball™,Prelims,Nasty Gold,SQUAD,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=108
123,6250,Division 4 X-Ball™,Prelims,SQUAD,Wild Dogs Latinos,4,0,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=214
124,6250,Division 4 X-Ball™,Prelims,NY XTINCTION,XPX Outlaws,3,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=0&GID=111
125,6250,Division 4 X-Ball™,Quarter-Finals,Sac DMG,Inquisition,5,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=2000
126,6250,Division 4 X-Ball™,Quarter-Finals,Ultra,New York BRAVE,7,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=2001
127,6250,Division 4 X-Ball™,Quarter-Finals,Carolina Crisis Bronze,Wisconsin Infamous Green,5,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=2002
128,6250,Division 4 X-Ball™,Quarter-Finals,The Hooligans,Wisconsin Infamous Black,4,1,/cgi-bin/showgame.cgi?EID=6250&size=255&round=2&GID=2003
129,6250,Division 4 X-Ball™,Semi-Finals,Carolina Crisis Bronze,Ultra,4,3,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=2001
130,6250,Division 4 X-Ball™,Semi-Finals,Sac DMG,The Hooligans,4,2,/cgi-bin/showgame.cgi?EID=6250&size=255&round=3&GID=2000
0,6249,Pro X-Ball™,Prelims,San Antonio X-Factor,P.C. Katana,6,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=17
1,6249,Pro X-Ball™,Prelims,Moscow Red Legion,Sacramento DMG,6,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=7
2,6249,Pro X-Ball™,Prelims,Sacramento DMG,P.C. Katana,5,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=150
3,6249,Pro X-Ball™,Prelims,TRADEMYGUN OUTLAWS,P.C. Katana,4,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=15
4,6249,Pro X-Ball™,Prelims,Houston Heat,Scottsdale Elevation,3,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=8
5,6249,Pro X-Ball™,Prelims,Seattle Uprising,Scottsdale Elevation,7,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=14
6,6249,Pro X-Ball™,Prelims,Seattle Thunder,Los Angeles Ironmen,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=18
7,6249,Pro X-Ball™,Prelims,Los Angeles Ironmen,Scottsdale Elevation,6,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=151
8,6249,Pro X-Ball™,Prelims,San Diego Dynasty,Tampa Bay Damage,4,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=12
9,6249,Pro X-Ball™,Prelims,Edmonton Impact,San Diego Aftermath,4,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=2
10,6249,Pro X-Ball™,Prelims,Tampa Bay Damage,MLKings,2,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=10
11,6249,Pro X-Ball™,Prelims,MLKings,San Diego Aftermath,4,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=148
12,6249,Pro X-Ball™,Prelims,San Diego Aftermath,San Diego Dynasty,1,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=0
13,6249,Pro X-Ball™,Prelims,ac DALLAS,Los Angeles Infamous,7,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=3
14,6249,Pro X-Ball™,Prelims,Baltimore Revo,Los Angeles Infamous,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=1
15,6249,Pro X-Ball™,Prelims,Los Angeles Infamous,New York Xtreme,7,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=145
16,6249,Pro X-Ball™,Prelims,New York Xtreme,Boom,3,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=11
17,6249,Pro X-Ball™,Ocho-Finals,Baltimore Revo,Los Angeles Infamous,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=1&GID=0
18,6249,Pro X-Ball™,Ocho-Finals,Tampa Bay Damage,Edmonton Impact,4,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=1&GID=1
19,6249,Pro X-Ball™,Quarter-Finals,San Diego Dynasty,Tampa Bay Damage,6,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=3
20,6249,Pro X-Ball™,Quarter-Finals,San Antonio X-Factor,Baltimore Revo,2,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=2
21,6249,Pro X-Ball™,Quarter-Finals,Moscow Red Legion,Houston Heat,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=1
22,6249,Pro X-Ball™,Quarter-Finals,Seattle Uprising,ac DALLAS,5,4,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=0
23,6249,Pro X-Ball™,Semi-Finals,San Antonio X-Factor,Seattle Uprising,4,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=3&GID=0
24,6249,Pro X-Ball™,Semi-Finals,Moscow Red Legion,San Diego Dynasty,5,4,/cgi-bin/showgame.cgi?EID=6249&size=255&round=3&GID=1
25,6249,Semi-Pro X-Ball™,Prelims,ac DIESEL,Hurricanes,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=27
26,6249,Semi-Pro X-Ball™,Prelims,Hurricanes,New Jersey Jesters,6,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=25
27,6249,Semi-Pro X-Ball™,Prelims,New Jersey Supreme,Preferred mob,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=26
28,6249,Semi-Pro X-Ball™,Prelims,New Jersey Jesters,Preferred mob,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=94
29,6249,Semi-Pro X-Ball™,Prelims,Carolina Crisis,Southern Rage Paintball,6,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=42
30,6249,Semi-Pro X-Ball™,Prelims,CEPP DMG,Wolfpack,5,4,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=43
31,6249,Semi-Pro X-Ball™,Prelims,Wolfpack,Southern Rage Paintball,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=223
32,6249,Semi-Pro X-Ball™,Prelims,Camp Pendleton Raiders,Wolfpack,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=226
33,6249,Semi-Pro X-Ball™,Prelims,Southern Rage Paintball,Camp Pendleton Raiders,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=44
34,6249,Semi-Pro X-Ball™,Prelims,Gulf Coast Hurricanes,Noobies,4,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=54
35,6249,Semi-Pro X-Ball™,Prelims,Noobies,NRG Elite,3,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=34
36,6249,Semi-Pro X-Ball™,Prelims,Indianapolis Mutiny,Louisville Asylum,6,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=55
37,6249,Semi-Pro X-Ball™,Prelims,NRG Elite,Louisville Asylum,3,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=53
38,6249,Semi-Pro X-Ball™,Prelims,Toulouse TonTons,Brooklyn Bears,4,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=47
39,6249,Semi-Pro X-Ball™,Prelims,Columbus LVL,WILD DOGS LATINOAMERICA,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=46
40,6249,Semi-Pro X-Ball™,Prelims,Colorado BLITZ,Baltimore Nasty,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=45
41,6249,Semi-Pro X-Ball™,Prelims,Brooklyn Bears,Baltimore Nasty,5,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=184
42,6249,Semi-Pro X-Ball™,Prelims,Baltimore Nasty,WILD DOGS LATINOAMERICA,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=181
43,6249,Semi-Pro X-Ball™,Prelims,CA Elite ,Toronto Chargers,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=71
44,6249,Semi-Pro X-Ball™,Prelims,Ralph Boyz,CARIBBEAN ALLSTARZ,3,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=69
45,6249,Semi-Pro X-Ball™,Prelims,Royal City Seadogs,TBD Jits,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=70
46,6249,Semi-Pro X-Ball™,Prelims,TBD Jits,CARIBBEAN ALLSTARZ,4,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=72
47,6249,Semi-Pro X-Ball™,Ocho-Finals,Toulouse TonTons,TBD Jits,7,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=1&GID=503
48,6249,Semi-Pro X-Ball™,Ocho-Finals,Noobies,Royal City Seadogs,3,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=1&GID=502
49,6249,Semi-Pro X-Ball™,Ocho-Finals,Columbus LVL,CEPP DMG,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=1&GID=501
50,6249,Semi-Pro X-Ball™,Ocho-Finals,Hurricanes,Ralph Boyz,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=1&GID=500
51,6249,Semi-Pro X-Ball™,Quarter-Finals,ac DIESEL,Hurricanes,4,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=500
52,6249,Semi-Pro X-Ball™,Quarter-Finals,Columbus LVL,Carolina Crisis,3,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=501
53,6249,Semi-Pro X-Ball™,Quarter-Finals,Gulf Coast Hurricanes,Noobies,5,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=502
54,6249,Semi-Pro X-Ball™,Quarter-Finals,Toulouse TonTons,CA Elite ,5,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=2&GID=503
55,6249,Semi-Pro X-Ball™,Semi-Finals,Columbus LVL,Gulf Coast Hurricanes,3,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=3&GID=501
56,6249,Semi-Pro X-Ball™,Semi-Finals,Toulouse TonTons,ac DIESEL,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=3&GID=500
57,6249,Division 2 X-Ball™,Prelims,Annapolis A-Team,Scumdogs,6,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=88
58,6249,Division 2 X-Ball™,Prelims,CEP,Scumdogs,5,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=158
59,6249,Division 2 X-Ball™,Prelims,Scumdogs,Veteran Militia Bravo,5,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=86
60,6249,Division 2 X-Ball™,Prelims,Veteran Militia Bravo,DC Justice,3,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=89
61,6249,Division 2 X-Ball™,Prelims,FcK,New Jersey Supreme 2,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=98
62,6249,Division 2 X-Ball™,Prelims,Blastcamp Revolution,New Jersey Supreme 2,6,2,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=96
63,6249,Division 2 X-Ball™,Prelims,STRUGGLE,Just Us,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=97
64,6249,Division 2 X-Ball™,Prelims,Just Us,New Jersey Supreme 2,4,1,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=266
65,6249,Division 2 X-Ball™,Prelims,CO Blitz,Pittsburgh Fully Activated,5,0,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=36
66,6249,Division 2 X-Ball™,Prelims,GRIT,TNB,5,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=37
67,6249,Division 2 X-Ball™,Prelims,TNB,CO Blitz,4,3,/cgi-bin/showgame.cgi?EID=6249&size=255&round=0&GID=104
